Profile,Loan_Type,Credit_Score,Repayment_History,Business_Age,Revenue_Turnover,Profitability,Financial_Documents,GST_Compliance,Property_Security,OD_Requirement,Digital_Transactions,Eway_Bill_Volume,Tax_Status,Corporate_Authorization,Annual_Credits,Monthly_Average_Balance,Account_Utilization,Account_Age,FD_Security,Renewal_History,Debt_Burden,Credit_Engine_Score,Business_Engine_Score,Loan_Engine_Score,Risk_Penalty,Final_Score,Loan_Status,Promoter_Contribution,Project_Report,Project_Profitability,Break_Even,Supplier_Verification,Projected_Cashflow,DSCR,Debt_Equity,Asset_Life,Asset_Coverage,Regulatory_Approval,Previous_Term_Loan_History,Collateral_Value,Plant_Machinery_Investment,MSME_Category,Address_Verification,Industry_Risk,Supplier_History,Entity_KYC,Promoter_Age,Business_Registration,Udyam_Registration,CGTMSE_Eligibility,ITR_Filing,GST_Turnover,Banking_Transactions,Current_Ratio,Raw_Material_Holding,Inventory_Cycle,Debtor_Collection,Creditor_Payment,Working_Capital_Gap,Customer_Concentration,Current_Account_Vintage,Cheque_Bounce_History,Collateral,Promoter_Experience,Commercial_CIBIL,Existing_WC_Loans
3,10,3,3,1,2,1,2,2,,,,,,,,,,,,,,100.0,51.67,61.67,0,72.09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0
6,30,2,2,2,2,2,2,2,,,,,,,,,,,,,,53.33,66.67,80.0,0,66.67,1,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,
3,10,1,1,2,2,3,2,2,,,,,,,,,,,,,,33.33,75.0,46.67,-10,50.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
1,40,2,3,1,3,2,2,2,1.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,75.0,68.33,76.67,-10,73.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,1,0,0,1,1,0,0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,16.67,15.0,-100,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40,3,3,2,3,3,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,100.0,73.33,96.67,0,90.83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,3,3,3,3,2,3,3,,,,,,,,,,,,,,91.67,91.67,100.0,0,94.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
0,10,0,1,0,0,1,0,0,,,,,,,,,,,,,,16.67,8.33,15.0,-125,13.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,40,1,0,1,1,0,1,1,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,25.0,25.0,28.33,-60,26.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,2,1,2,3,2,1,1,,,,,,,,,,,,,,48.33,65.0,68.33,-15,60.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,3.0
3,40,1,0,3,2,2,3,3,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,25.0,83.33,65.0,-25,56.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,3,3,3,3,2,2,2,,,,,,,,,,,,,,100.0,81.67,106.67,0,96.84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
6,20,1,1,3,2,1,3,3,,,,,,,,,,,,,,33.33,75.0,68.33,0,58.08,0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,3,2,3,3,3,3,3,,,,,,,,,,,,,,91.67,100.0,83.33,0,91.25,2,1.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,2,1,3,3,3,3,3,,,,,,,,,,,,,,45.0,100.0,43.33,0,60.92,1,,,,,,,,,,,,,,2.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,,,,,,,,,,,,,
7,20,2,1,3,3,2,2,3,,,,,,,,,,,,,,58.33,86.67,90.0,0,77.92,1,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,2,2,1,1,0,2,3,,,,,,,,,,,,,,66.67,40.0,51.67,-10,53.42,0,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,
3,30,1,0,2,1,1,2,2,,,,,,,,,,,,,,25.0,50.0,68.33,-25,47.67,0,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,
6,40,3,3,2,2,3,1,1,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,100.0,65.0,71.67,0,79.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,2,1,2,2,2,2,2,,,,,,,,,,,,,,58.33,66.67,85.0,0,70.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0
6,10,3,3,2,2,2,3,3,,,,,,,,,,,,,,100.0,76.67,88.33,0,88.92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0
8,30,3,3,3,3,3,3,2,,,,,,,,,,,,,,100.0,95.0,100.0,0,98.5,2,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,
2,20,0,0,2,1,0,3,3,,,,,,,,,,,,,,0.0,51.67,46.67,-65,31.84,0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,2,0,2,2,1,0,,,,,,,,,,,,,,66.67,38.33,45.0,-40,50.58,0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,2,0,2,3,0,0,,,,,,,,,,,,,,80.0,41.67,20.0,-85,47.5,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20,1,1,2,2,2,1,0,,,,,,,,,,,,,,20.0,51.67,73.33,-20,48.17,0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,2,1,3,2,1,2,3,,,,,,,,,,,,,,45.0,70.0,75.0,0,63.0,1,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,
6,10,1,1,1,3,3,0,0,,,,,,,,,,,,,,20.0,56.67,48.33,-70,40.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
3,40,1,0,1,1,0,2,2,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,25.0,35.0,28.33,-45,29.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,40,2,3,3,1,1,2,3,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,88.33,61.67,78.33,0,76.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,40,3,2,1,3,3,0,0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,91.67,56.67,86.67,-40,79.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,0,0,2,2,2,2,2,,,,,,,,,,,,,,13.33,66.67,61.67,-55,46.25,0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,1,1,1,2,2,1,1,,,,,,,,,,,,,,30.0,50.0,50.0,-15,43.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0
6,30,2,1,2,3,3,3,2,,,,,,,,,,,,,,58.33,88.33,56.67,0,66.75,1,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,
2,10,1,0,1,2,1,0,0,,,,,,,,,,,,,,11.67,31.67,23.33,-95,21.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5,30,3,3,2,0,0,1,0,,,,,,,,,,,,,,100.0,18.33,48.33,-50,57.41,1,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,
2,10,1,0,0,1,1,0,0,,,,,,,,,,,,,,25.0,16.67,28.33,-75,23.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
6,20,2,3,1,3,2,0,0,,,,,,,,,,,,,,75.0,48.33,60.0,-50,61.75,0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,2,3,3,3,3,3,3,,,,,,,,,,,,,,88.33,100.0,100.0,0,95.92,2,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,
2,40,1,1,0,2,2,0,0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,33.33,33.33,60.0,-50,42.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,1,1,3,3,3,3,3,,,,,,,,,,,,,,33.33,100.0,86.67,0,72.0,1,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,0,0,2,1,2,1,1,,,,,,,,,,,,,,0.0,48.33,30.0,-80,25.0,0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,0,0,2,1,0,2,2,,,,,,,,,,,,,,0.0,41.67,36.67,-95,25.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
1,40,2,3,1,0,0,2,2,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,88.33,26.67,21.67,-60,46.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,2,2,3,3,3,3,2,,,,,,,,,,,,,,66.67,95.0,83.33,0,81.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0
4,30,2,2,3,2,3,3,3,,,,,,,,,,,,,,66.67,91.67,68.33,0,74.75,1,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,
0,30,0,0,0,0,0,0,1,,,,,,,,,,,,,,0.0,5.0,13.33,-140,6.17,0,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,
5,20,2,3,1,2,1,1,1,,,,,,,,,,,,,,61.67,41.67,75.0,0,60.34,0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,3,3,1,2,1,0,0,,,,,,,,,,,,,,100.0,31.67,36.67,-50,57.34,1,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,
2,20,3,3,1,0,0,1,1,,,,,,,,,,,,,,86.67,16.67,28.33,-60,45.25,0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,1,1,1,1,1,0,0,,,,,,,,,,,,,,33.33,23.33,20.0,-80,25.66,0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,2,2,3,1,2,3,3,,,,,,,,,,,,,,80.0,75.0,51.67,-15,68.58,1,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,2,2,2,1,1,2,2,1.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,66.67,50.0,33.33,-10,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.33,-155,2.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,2,2,0,0,1,0,1,,,,,,,,,,,,,,66.67,13.33,28.33,-50,37.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
5,40,2,3,3,3,3,3,3,0.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,88.33,100.0,63.33,0,83.08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,1,0,2,2,2,2,3,,,,,,,,,,,,,,25.0,71.67,68.33,-25,54.17,0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,
7,30,3,3,3,1,1,3,3,,,,,,,,,,,,,,100.0,66.67,95.0,0,88.25,2,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,
6,20,3,3,3,2,2,2,1,,,,,,,,,,,,,,86.67,68.33,81.67,0,79.42,1,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,3,3,1,0,1,1,1,,,,,,,,,,,,,,100.0,25.0,80.0,-10,70.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
7,30,3,3,3,2,3,3,2,,,,,,,,,,,,,,100.0,86.67,85.0,0,90.75,2,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,
3,20,2,2,1,1,0,1,0,,,,,,,,,,,,,,80.0,20.0,25.0,-55,42.75,0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,0,0,1,2,2,1,1,,,,,,,,,,,,,,0.0,50.0,56.67,-70,34.83,0,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,
8,40,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,100.0,100.0,96.67,0,98.83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,3,3,2,2,2,2,2,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,100.0,66.67,83.33,0,84.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,2,1,1,2,1,1,1,,,,,,,,,,,,,,58.33,41.67,61.67,-10,54.5,0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,3,3,3,1,0,3,2,,,,,,,,,,,,,,86.67,53.33,45.0,-10,62.08,1,,,,,,,,,,,,,,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,
6,20,2,2,2,3,2,1,1,,,,,,,,,,,,,,66.67,65.0,85.0,0,72.58,1,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30,1,1,0,0,0,0,1,,,,,,,,,,,,,,20.0,5.0,13.33,-85,13.17,0,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,
3,40,1,1,1,2,1,2,2,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,33.33,51.67,70.0,0,51.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,0,0,3,0,0,3,3,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,15.0,-125,20.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,1,0,3,1,2,3,3,,,,,,,,,,,,,,25.0,75.0,48.33,-25,48.17,0,,,,,,,,,,,,,,3.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,,,,,,,,,,,,,
2,30,2,2,0,0,1,0,0,,,,,,,,,,,,,,80.0,8.33,25.0,-90,39.25,0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,
2,20,3,3,1,3,2,1,1,,,,,,,,,,,,,,86.67,58.33,31.67,-10,58.92,0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,3,2,3,3,3,3,3,,,,,,,,,,,,,,91.67,100.0,80.0,0,90.08,2,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,40,3,3,3,2,2,3,3,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,100.0,83.33,45.0,-15,75.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,1,2,3,0,0,2,1,,,,,,,,,,,,,,28.33,35.0,38.33,-50,33.83,0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10,0,0,2,1,2,3,2,,,,,,,,,,,,,,8.33,63.33,46.67,-70,38.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0
3,10,0,0,3,0,0,3,3,,,,,,,,,,,,,,0.0,50.0,45.0,-105,30.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0
5,30,2,3,3,0,0,2,2,,,,,,,,,,,,,,75.0,40.0,73.33,-20,63.92,1,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,
4,10,1,1,2,1,1,3,3,,,,,,,,,,,,,,20.0,60.0,50.0,-40,42.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0
3,40,2,2,2,2,2,2,1,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,66.67,61.67,45.0,0,57.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,0,1,1,2,2,0,0,,,,,,,,,,,,,,8.33,40.0,41.67,-80,29.5,0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,3,3,0,2,2,0,0,,,,,,,,,,,,,,100.0,33.33,60.0,-60,66.0,1,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,3,2,0,0,0,1,1,,,,,,,,,,,,,,78.33,10.0,21.67,-50,38.0,0,,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,
1,40,1,1,0,1,1,1,1,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,26.67,13.33,-30,19.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,1,0,1,1,0,1,1,,,,,,,,,,,,,,11.67,25.0,33.33,-45,23.25,0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,0,1,2,0,1,1,0,,,,,,,,,,,,,,13.33,26.67,31.67,-95,23.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0
0,20,1,1,0,0,0,0,0,,,,,,,,,,,,,,20.0,0.0,18.33,-95,13.42,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,1,0,2,1,1,3,2,,,,,,,,,,,,,,25.0,55.0,40.0,-25,39.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0
3,10,1,0,2,0,0,3,3,,,,,,,,,,,,,,28.33,43.33,48.33,-60,39.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0
1,10,2,3,2,2,2,1,1,,,,,,,,,,,,,,80.0,56.67,58.33,-20,65.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0
3,10,1,0,1,3,3,1,1,,,,,,,,,,,,,,16.67,66.67,31.67,-40,36.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
4,30,2,2,1,0,0,1,2,,,,,,,,,,,,,,53.33,21.67,61.67,-20,46.75,0,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,
0,40,3,3,0,1,1,0,0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,100.0,16.67,18.33,-90,46.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,3,2,2,3,2,2,1,,,,,,,,,,,,,,78.33,70.0,51.67,-10,66.5,1,,,,,,,,,,,,,,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,
7,20,3,2,2,3,2,1,1,,,,,,,,,,,,,,91.67,65.0,66.67,0,74.92,1,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,40,1,0,2,3,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,11.67,75.0,75.0,-35,52.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,2,3,2,2,2,2,1,,,,,,,,,,,,,,75.0,61.67,61.67,-10,66.34,1,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,2,2,3,3,2,2,3,,,,,,,,,,,,,,63.33,86.67,90.0,0,79.67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0
4,40,2,2,3,2,2,3,3,0.0,3.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,80.0,83.33,86.67,0,83.33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,1,0,0,1,1,1,1,,,,,,,,,,,,,,28.33,26.67,25.0,-60,26.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0
1,40,2,2,0,0,0,0,0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,66.67,0.0,16.67,-110,29.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
